doi_prefix,publisher_2022,publisher_2013
10.54997,Institucion Universitaria Colegio Mayor de Antioquia,
10.33316,The Chest and Heart Association of Bangladesh,
10.33321,Australian Government Department of Health,
10.33542,Pavol Jozef Safarik University in Kosice,
10.33550,Reformed Center for Religion and Society,
10.33247,Actual Issues Of Clinical And Preventive Medicine,
10.33250,SI Institute Of Pharmacology And Toxicology Of National Academy Of Medical Sciences Of Ukraine,
10.33244,University of the State Fiscal Service of Ukraine,
10.33253,The Comments on the Korean Classical Texts,
10.33241,Cadernos do GPOSSHE On-line,
10.33254,Institute of Archaeology,
10.33252,Kangwon National University Humanities Institute,
10.33238,Revista Braseileira de Educacao em Ciencias e Educacao Matematica - ReBECEM,
10.33248,Ukraine Business Publishing House,
10.33251,Flight Academy of National Aviation University,
10.33237,Revista Geotemas,
10.33245,The Bila Tserkva National Agrarian University,
10.33240,Associacao Brasileira De Agroecologia,
10.33249,Zhytomyr National Agroecological University,
10.33246,Shupyk National Medical Academy of Postgraduate Education,
10.33243,O.S. Popov Odesa National Academy of Telecommunications,
10.33239,Revista Juridica Trabalho e Desenvolvimento Humano,
10.33236,North Caucasus University,
10.33242,Instituto Brasileiro de Direito Civil - IBDCivil,
10.35830,Universidad Michoacana de San Nicolas de Hidalgo,
10.33259,Journal of Livestock Science,
10.33978,Medforum,
10.33385,National Collaborative for Improving the Clinical Learning Environment,
10.33427,"t. Elizabeth University of Health and Social Sciences, Bratislava - Slovakia",
10.37739,"t. Elizabeth University of Health and Social Sciences, Bratislava - Slovakia",
10.33270,National Academy of Internal Affairs,
10.33274,Donetsk National University of Economics and Trade named after Mykhailo Tugan-Baranovsky,
10.33272,M. V. Ostrogradsky Poltava Regional Institute of In-Service Teacher Training,
10.33269,The Ukrainian Civil Protection Research Institute,
10.33275,"State Institution National Antarctic Scientific Center, Ministry of Education and Science of Ukraine",
10.33271,Dnipro University of Technology,
10.33273,"L. I. Medved Research Center of Preventive Toxicology, Food and Chemical Safety",
10.36103,University of Baghdad - College of Agriculture,
10.33306,Muallim Social Science and Humanities Society,
10.33305,"AIC - Economics, Management",
10.33266,Burnasyan Federal Medical Biophysical Center Of Federal Medical Biological Agency,
10.33267,FGBNU - Rosinformagrotekh,
10.33386,CEIT S.A.,
10.33268,Metszetek,
10.46454,"SUMEDHA JOURNAL OF MANAGEMENT, CMR College of Engineering & Technology",
10.30538,Ptolemy Scientific Research Press,
10.33276,Central Economic Mathematical Institute of the Russian Academy of Sciences,
10.33328,The Egyptian Association of Medical Education,
10.33309,Asclepius Open LLC,
10.33287,Publishing house “Grani”,
10.33414,Universidad Tecnologica Nacional,
10.33311,Satu Mare College of Physicians,
10.33285,Gubkin University,
10.33284,FSSI FRC BST RAS,
10.33288,"International Journal of Pharmaceutical, Chemical and Biological Sciences - IJPCBS",
10.33286,Omsk Scientific-Research Institute of Instrument Engineering - JSC ONIIP,
10.33289,International Journal of Research in Pharmacy and Chemistry - IJRPC,
10.33290,Japan Transcatheter Valve Therapies,
10.34002,Mindanao State University - General Santos City,
10.33384,Siberian Research,
10.33307,Association for Advancement of Entomology,
10.33920,PANORAMA Publishing House,
10.33292,RESSI Journal,
10.46745,ILMA University,
10.37096,East-European Law Research Center,
10.37097,East-European Law Research Center,
10.33327,East-European Law Research Center,
10.33293,RPO for the Promotion of Institutes DE RAS,
10.33312,Indonesian Accountant Association - Compartment Educator Accountant,
10.33295,Suchasna Stomatolohiya,
10.33296,School of Adaptive Management of Social And Pedagogical Systems,
10.33294,Institute of Religious Studies Lviv Museum of the History of Religion,
10.33310,V О Sukhomlynskyi Mykolaiv National University,
10.33498,LLC Publishing House In Jure,
10.33422,"Mokslines leidybos deimantas, MB",
10.33394,LPPM IKIP Mataram,
10.33514,Kyrgyz State University. I. Arabaev,
10.33382,Labour Law Association,
10.33426,Congreso de los Diputados,
10.34235,FlashPub,
10.36351,Ophthalmological Society of Pakistan,
10.33590,European Medical Group,
10.47742,The Center for Promoting Education and Research (CPER),
10.33642,The Center for Promoting Education and Research (CPER),
10.33360,Geonordeste,
10.33323,Universitas Kristen Artha Wacana,
10.33322,Sekolah Tinggi Teknik-PLN,
10.1684,John Libbey Eurotext,
10.33332,Pusat Survei Geologi,
10.33330,LPPM STMIK Royal,
10.33331,Badan Pembinaan Hukum Nasional Kementerian Hukum dan HAM RI,
10.33349,Instituto Andaluz de Patrimonio Historico - IAPH,
10.33356,Temenos,
10.33334,Sogang Institute for East Asian Studies (SIEAS),
10.33348,Kasvatus,
10.33346,Joutsen/Svanen,
10.33344,Helsinki Law Review,
10.33336,Aikuiskasvatus,
10.33338,Entomologica Fennica,
10.33354,Suomen Maataloustieteellisen Seuran Tiedote,
10.33342,FMSERA Journal,
10.33340,Suomalais-Ugrilaisen seuran Aikakauskirja,
10.33352,Prologi,
10.33350,Kasvatus ja Aika,
10.33345,Idantutkimus,
10.33347,Joutsen/Svanen. Erikoisjulkaisut.,
10.33355,Tekniikan waiheita,
10.33343,Folk och musik,
10.33337,Arctos,
10.33339,Finnisch-Ugrische Forschungen,
10.33341,"Suomalais-Ugrilainen Seura, Societe Finno-Ougrienne",
10.33353,Studia Celtica Fennica,
10.33335,The Society of Korean Language and Literature,
10.33351,Matkailututkimus,
10.33362,Universidade Alto Vale Do Rio Do Peixe - Uniarp,
10.33363,Institut Agama Hindu Negeri Tampung Penyang Palangka Raya,
10.33371,National Cancer Center Dharmais Cancer Hospital,
10.33364,Institut Teknologi Garut,
10.33361,Revista Pesquisa Qualitativa - RPQ,
10.33366,Unitri Press,
10.33373,Universitas Riau Kepulauan,
10.33370,LP2M Sekolah Tinggi Ilmu Ekonomi IPWI Jakarta,
10.33369,UNIB Press,
10.33368,Yayasan Citra Cendekia Celebes,
10.33379,Universitas Islam Raden Rahmat Malang,
10.33357,Yhdyskuntasuunnittelu,
10.33376,STIKOM INTERSTUDi,
10.33358,Kansantaloudellinen Aikakauskirja,
10.33380,Center of Pharmaceutical Analytics Ltd,
10.33374,Balai Konservasi Borobudur,
10.33365,Universitas Teknokrat Indonesia,
10.33375,Visual Communication Design of Unikom,
10.33377,Sekolah Tinggi Ilmu Kesehatan RS Husada,
10.33359,Finnish Economic Papers,
10.33367,Institut Agama Islam Tribakti Kediri,
10.33378,Jurusan Penyuluhan Perikanan Sekolah Tinggi Perikanan,
10.33411,50Sea,
10.33381,Journal Of Medical And Surgical Intensive Care Medicine,
10.33421,Instituto Nacional Materno Perinatal,
10.33496,Gordon College of Education,
10.33574,Hellenic Society of Obstetrics and Gynecology,
10.33591,College of Family Physicians Singapore,
10.33425,SciVision Publishers LLC,
10.33442,Global Health Press Pte Ltd,
10.33536,Indonesian Muslim University,
10.33801,Centro de Investigaciones Comerciales e Iniciativas Academicas,
10.33696,Scientific Archives LLC,
10.33387,LPPM Universitas Khairun,
10.52198,Surgical Technology Online,
10.33389,Revista DESC - Direito Economia e Sociedade Contemporanea,
10.33388,The Korea Association For Industrial Security,
10.33497,Society for Philosophy of Emotion,
10.33675,Universitatverlag WINTER Heidelberg,
10.33423,North American Business Press,
10.33492,Australasian College of Road Safety,
10.33828,International Council of Associations for Science Education,
10.34052,Instituto de Salud Publica de Chile,
10.33424,Sci-Comm Consulting Ltd,
10.33391,"The Graduate School of the Humanities, Utrecht University",
10.33402,Ivan Krypyakevych Institute of Ukrainian Studies - National Academy of Sciences of Ukraine,
10.33408,University of Сivil Protection of the Ministry for Emergency Situations of the Republic of Belarus,
10.33398,Lviv National Music Academy named after Mykola Lysenko,
10.33410,Hoseo Archaeological Society,
10.33407,Institute of Information Technologies and Learning Tools of NAES of Ukraine,
10.33395,Politeknik Ganesha,
10.33396,Northern State Medical University,
10.33397,STATUT,
10.33401,Fundamental Journal of Mathematics and Applications,
10.33404,ANASAY,
10.33403,Review of International Geographical Education Online,
10.33409,Toprak Bilimi ve Bitki Besleme Dergisi,
10.33399,Bingol Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi,
10.33406,MOLESTO: Edebiyat Arastirmalari Dergisi,
10.33400,Kocaeli Universitesi Egitim Dergisi,
10.33525,Ordem dos Psicologos Portugueses,
10.33919,New Bulgarian University,
10.33683,Scuola Universitaria Professionale Della Svizzera Italiana -D. Formazione E Apprendimento,
10.33807,Institute for Scientific Research and Development,
10.33493,Mizo Academy of Sciences,
10.33415,Dinbilimleri Akademik Arastirma Dergisi,
10.33420,Marife Dini Arastirmalar Dergisi,
10.33418,Ataturk Universitesi Kazim Karabekir Egitim Fakultesi Dergisi,
10.33416,Isletme Ekonomi ve Yonetim Arastirmalari Dergisi,
10.33417,Toplum ve Sosyal Hizmet,
10.33419,Ataturk Arastirma Merkezi Dergisi,
10.33431,Belgi Dergisi,
10.33432,Yildirim Beyazit Hukuk Dergisi,
10.33434,Communications in Advanced Mathematical Sciences,
10.33435,Turkish Computational and Theoretical Chemistry,
10.33437,Kahramanmaras Sutcu Imam Universitesi Sosyal Bilimler Dergisi,
10.33438,International Journal of Disabilities Sports and Health Sciences,
10.33439,Ergonomi,
10.33600,Illinois Reading Council,
10.33679,El Colegio de la Frontera Norte A.C.,
10.17428,El Colegio de la Frontera Norte A.C.,
10.35668,State Scientific Institution - Ukrainian Institute of Scientific and Technical Expertise and Info,
10.33440,International Journal of Precision Agricultural Aviation,
10.47040,"University of Bucharest, Doctoral School of  Faculty of Psychology and Educational Science",
10.33599,Society for the Advancement of Material and Process Engineering - SAMPE,
10.33589,International Society of Hair Restoration Surgery,
10.33515,C-International Archive,
10.33585,Czech Scientific Society for Mycology,
10.33552,Iris Publishers LLC,
10.54034,Universidad Nacional Hermilio Valdizan,
10.33554,Universidad Nacional Hermilio Valdizan,
10.35839,Universidad Nacional Hermilio Valdizan,
10.33495,Scienceweb Publishing,
10.33544,Mapta Publishing Group,
10.33441,"Josip Juraj Strossmayer University of Osijek, Faculty of Food Technology Osijek",
10.33548,Science Diffusion Ltd,
10.33592,"Lembaga Penelitian dan Pengabdian Masyarakat, Universitas Islam Syekh-Yusuf Tangerang",
10.33500,BluePen Journals Publishing House,
10.33583,Honor Frost Foundation,
10.33553,Australian Tactical Medical Association,
10.33445,Ukrainian Scientific Community,
10.33444,Ukrainian Association of Neurology and Reflexology,
10.33447,Paubrasilia,
10.33443,Chungbuk National University National Technology Management Research Institute,
10.33449,Postgraduate of Universitas Bengkulu,
10.33446,Korean Law and Society Association - KLSA,
10.33448,"Research, Society and Development",
10.34255,Study Group,
10.33678,Czech Society of Cardiology,
10.33543,MAGNANIMITAS,
10.47759,Institut Agama Islam Uluwiyah Mojokerto,
10.33701,Institut Pemerintahan Dalam Negeri,
10.33452,Asian Music Research Institute,
10.33453,Ukrainian Scientific Pharmacopoeial Center for Quality of Medicines,
10.33455,Indonesian Business and  Economics Research Network,
10.33535,Dar Almandumah Inc,
10.33460,BEU Ilahiyat Fakultesi Dergisi,
10.33461,Uluslararasi Yonetim Bilisim Sistemleri ve Bilgisayar Bilimleri Dergisi,
10.33459,CBU Beden Egitimi ve Spor Bilimleri Dergisi,
10.33451,SURYA,
10.33458,Uluslararasi Iliskiler Dergisi,
10.33456,Entrepreneurship and  Social Responsibility Research Network,
10.33454,Postgraduate Institute for Public Health Worker under Health Ministry of Khabarovsk Krai,
10.33462,Tekirdag Ziraat Fakultesi Dergisi,
10.33463,Academy of the FPS of Russia,
10.33464,MEDIAJ,
10.33468,Umit Dogan Ustun,
10.33465,Otraslevije Vedomosty Publishing House Ltd,
10.33469,OANNES- Uluslararasi Eskicag Tarihi Arastirmalari Dergisi,
10.33471,Dong-Eui University Institute of Local Autonomy,
10.33473,Riksawan Institute,
10.33481,STMIK Sumedang,
10.33475,STIKES Widyagama Husada,
10.33480,PPPM STMIK Nusa Mandiri,
10.33472,African Journal of Biological Sciences,
10.33467,Convergencias em Ciencia da Informacao,
10.33470,Marshall University School of Medicine,
10.33466,Institute of Ethnocultural Education,
10.33474,Universitas Islam Malang,
10.33476,Lembaga Penelitian Universitas YARSI,
10.33479,Universitas Ma Chung,
10.33478,Universitas Teknologi Surabaya,
10.33477,LP2M IAIN Ambon,
10.33482,STIKES Karsa Husada Garut,
10.33483,Ankara Universitesi Eczacilik Fakultesi Dergisi,
10.33484,Sinop Universitesi Fen Bilimleri Dergisi,
10.33487,STKIP Muhammadiyah Enrekang,
10.33491,Ille Mikhail Evgenievich,
10.33486,Akademi Kebidanan Panca Bhakti,
10.33489,Akademi Maritim Yogyakarta,
10.33485,Stikes Kapuas Raya,
10.33490,Poltekkes Kemenkes Mamuju,
10.33488,Sekolah Tinggi Ilmu Komputer Yos Sudarso,
10.35386,Usmanu Danfodiyo University Sokoto Dept. of Curriculum Studies,
10.33587,Front Science Inc.,
10.33586,CINTER,
10.34093,University of Baghdad - The Post-Graduate Institute for Accounting and Financial Studies - PGIAFS,
10.33545,Comprehensive Publications,
10.33546,Belitung Nursing Journal,
10.33677,Azerbaijan National Academy of Sciences - Geology and Geophysics Institute,
10.35714,Azerbaijan National Academy of Sciences - Geology and Geophysics Institute,
10.33967,Editorial Santa Paula SRL,
10.33547,Wydawnictwo i Pracownia Archeologiczna PROFIL-ARCHEO,
10.33788,Expert Projects,
10.33549,Institute of Physiology of the Czech Academy of Sciences,
10.33537,Ankara University Graduate School of Social Sciences,
10.33572,Jordan Engineers Association,
10.33588,Viguera Editores SLU,
10.33519,Korea Wind Energy Association,
10.33505,Ikatan Sarjana Ilmu Perpustakaan dan Informasi Indonesia - ISIPII,
10.33516,The Institute of Cost Accountants of India,
10.33504,Politeknik Manufaktur Negeri Bangka Belitung,
10.33502,The Korean Society for Multicultural Health,
10.33503,IKIP Budi Utomo Malang,
10.33510,Universitas Matana,
10.33509,Sekolah Tinggi Ilmu Administrasi-Lembaga Adminstrasi Negara - STIA LAN - Makassar,
10.33512,Fakultas Pertanian Universitas Sultan Ageng Tirtayasa,
10.33508,Universitas Katolik Widya Mandala Surabaya,
10.33523,Korean Society of Intraoperative Neurophysiological monitoring,
10.33521,"The Institute for Buddhist Study, Joong-Ang Sangha University",
10.33520,AURAICA. Scripta a Societate Porthan edita,
10.33522,Korea National Maritime Museum,
10.33501,Revista Etos,
10.33507,Pascasarjana IAINU Kebumen,
10.33511,Institut Ilmu Al Quran - IIQ - Jakarta,
10.33506,Universitas Muhammadiyah Sorong,
10.33518,Institute of Humanities Research SCNU,
10.33517,Revista Uruguaya de Enfermeria,
10.33595,National University of the Altiplano - Professional School of Communication Sciences,
10.33524,Nipissing University Library,
10.33534,Centre for Security Governance,
10.33532,Revemop,
10.33531,Accent Graphics Communications and Publishing,
10.33528,Korea Institute for Military Affairs,
10.33529,Russian Society of Angiologists and Vascular Surgeons,
10.33527,Chonnam Research Institute of Nursing Science,
10.33530,Innovative Defense Acquisition Society,
10.33533,Fakultas Kedokteran UPN Veteran Jakarta,
10.26407,Stg ReAttach Therapy International Foundation,
10.33619,Publishing Center Science and Practice,
10.33792,BlueOcean Perspectives Entwicklungsgesellschaft mbH and Co KG,
10.33700,Alma Mater Europaea - ECM,
10.33598,Albanian Sports Science Association,
10.53004,JS Publication,
10.34253,Yayasan Bina Darma,
10.33593,"International Society for Concrete Pavements, Inc",
10.34142,H. S. Skovoroda Kharkiv National Pedagogical University,
